id,slug,name,country,region,timezone,lat,lng,population
blida,blida,Blida,DZ,,Africa/Algiers,36.47,2.83,331779
kwaichung,kwaichung,Kwai Chung,HK,,Asia/Hong_Kong,22.37,114.14,331600
mandauecity,mandauecity,Mandaue City,PH,,Asia/Manila,10.32,123.92,331320
khorramshahr,khorramshahr,Khorramshahr,IR,,Asia/Tehran,30.44,48.18,330606
bonn,bonn,Bonn,DE,,Europe/Berlin,50.73,7.1,330579
mathura,mathura,Mathura,IN,,Asia/Kolkata,27.5,77.67,330511
hechi,hechi,Hechi,CN,,Asia/Shanghai,24.69,108.08,330131
bydgoszcz,bydgoszcz,Bydgoszcz,PL,,Europe/Warsaw,53.12,18.01,330038
smolensk,smolensk,Smolensk,RU,,Europe/Moscow,54.78,32.05,330025
oral,oral,Oral,KZ,,Asia/Oral,51.25,51.43,330000
saovicente,saovicente,São Vicente,BR,Sao Paulo,America/Sao_Paulo,-23.96,-46.39,329911
khorramabad,khorramabad,Khorramabad,IR,Lorestan Province,Asia/Tehran,33.49,48.36,329825
ribeiraodasneves,ribeiraodasneves,Ribeirão das Neves,BR,,America/Sao_Paulo,-19.77,-44.09,329794
soyapango,soyapango,Soyapango,SV,,America/El_Salvador,13.71,-89.14,329708
tongshan,tongshan,Tongshan,CN,Jiangsu,Asia/Shanghai,34.18,117.16,329661
guediawaye,guediawaye,Guédiawaye,SN,,Africa/Dakar,14.77,-17.4,329659
saojosedospinhais,saojosedospinhais,São José dos Pinhais,BR,,America/Sao_Paulo,-25.53,-49.21,329628
plovdiv,plovdiv,Plovdiv,BG,,Europe/Sofia,42.15,24.75,329489
ciudadobregon,ciudadobregon,Ciudad Obregón,MX,,America/Hermosillo,27.49,-109.94,329404
wonsan,wonsan,Wŏnsan,KP,,Asia/Pyongyang,39.15,127.44,329207
brent,brent,Brent,GB,,Europe/London,51.55,-0.3,329100
pavlodar,pavlodar,Pavlodar,KZ,,Asia/Almaty,52.28,76.97,329002
chanda,chanda,Chānda,IN,,Asia/Kolkata,19.95,79.3,328351
canoas,canoas,Canoas,BR,,America/Sao_Paulo,-29.92,-51.18,328291
koriyama,koriyama,Kōriyama,JP,,Asia/Tokyo,37.4,140.38,327692
sochi,sochi,Sochi,RU,,Europe/Moscow,43.6,39.72,327608
aksaray,aksaray,Aksaray,TR,Aksaray,Europe/Istanbul,38.37,34.03,327575
vijayapura,vijayapura,Vijayapura,IN,Karnataka,Asia/Kolkata,16.82,75.72,327427
chipata,chipata,Chipata,ZM,,Africa/Lusaka,-13.63,32.65,327059
chongjin,chongjin,Chongjin,KP,,Asia/Pyongyang,41.8,129.78,327000
yanji,yanji,Yanji,CN,Jilin,Asia/Shanghai,42.89,129.5,326957
roodepoort,roodepoort,Roodepoort,ZA,,Africa/Johannesburg,-26.16,27.87,326416
pucallpa,pucallpa,Pucallpa,PE,,America/Lima,-8.38,-74.55,326040
mogidascruzes,mogidascruzes,Mogi das Cruzes,BR,,America/Sao_Paulo,-23.52,-46.19,325746
cordoba_es,cordoba_es,Córdoba,ES,,Europe/Madrid,37.89,-4.77,325708
birkenhead,birkenhead,Birkenhead,GB,,Europe/London,53.39,-3.01,325264
nantes,nantes,Nantes,FR,,Europe/Paris,47.22,-1.55,325070
ilesa,ilesa,Ilesa,NG,,Africa/Lagos,7.63,4.74,325000
pekalongan,pekalongan,Pekalongan,ID,Central Java,Asia/Jakarta,-6.89,109.68,324564
bhatara,bhatara,Bhatara,BD,,Asia/Dhaka,23.8,90.45,324300
espoo,espoo,Espoo,FI,,Europe/Helsinki,60.21,24.65,323910
kikuyu,kikuyu,Kikuyu,KE,,Africa/Nairobi,-1.25,36.66,323881
kluang,kluang,Kluang,MY,,Asia/Kuala_Lumpur,2.03,103.32,323762
lincang,lincang,Lincang,CN,,Asia/Shanghai,23.88,100.09,323708
nottingham,nottingham,Nottingham,GB,,Europe/London,52.95,-1.15,323632
ramiros,ramiros,Ramiros,AO,,Africa/Luanda,-9.06,13.05,323576
alamarah,alamarah,Al ‘Amārah,IQ,,Asia/Baghdad,31.84,47.14,323302
volzhsky,volzhsky,Volzhsky,RU,,Europe/Volgograd,48.79,44.78,323293
vaughan,vaughan,Vaughan,CA,,America/Toronto,43.84,-79.5,323103
xingyi,xingyi,Xingyi,CN,Guizhou,Asia/Shanghai,25.1,104.91,322890
guaruja,guaruja,Guarujá,BR,,America/Sao_Paulo,-23.99,-46.26,322750
shivamogga,shivamogga,Shivamogga,IN,,Asia/Kolkata,13.93,75.57,322650
alwar,alwar,Alwar,IN,,Asia/Kolkata,27.56,76.63,322568
uige,uige,Uíge,AO,,Africa/Luanda,-7.61,15.06,322531
ixtapaluca,ixtapaluca,Ixtapaluca,MX,,America/Mexico_City,19.32,-98.88,322271
osh,osh,Osh,KG,,Asia/Bishkek,40.53,72.8,322164
portoviejo,portoviejo,Portoviejo,EC,,America/Guayaquil,-1.06,-80.45,321800
villavicencio,villavicencio,Villavicencio,CO,,America/Bogota,4.13,-73.63,321717
mangyongdaeri,mangyongdaeri,Man’gyŏngdae-ri,KP,,Asia/Pyongyang,38.99,125.66,321690
sanmiguelito,sanmiguelito,San Miguelito,PA,,America/Panama,9.05,-79.47,321501
pelotas,pelotas,Pelotas,BR,,America/Sao_Paulo,-31.77,-52.34,320674
shahjanpur,shahjanpur,Shāhjānpur,IN,,Asia/Kolkata,27.88,79.91,320434
lexington,lexington,Lexington,US,Kentucky,America/New_York,37.99,-84.48,320347
tantou,tantou,Tantou,CN,Guangdong,Asia/Shanghai,22.75,113.83,320304
anapolis,anapolis,Anápolis,BR,,America/Sao_Paulo,-16.33,-48.95,319587
kaechon,kaechon,Kaech’ŏn,KP,,Asia/Pyongyang,39.7,125.89,319554
junagadh,junagadh,Jūnāgadh,IN,,Asia/Kolkata,21.52,70.46,319462
islington,islington,Islington,GB,,Europe/London,51.54,-0.1,319143
holguin,holguin,Holguín,CU,,America/Havana,20.89,-76.26,319102
ustkamenogorsk,ustkamenogorsk,Ust-Kamenogorsk,KZ,,Asia/Almaty,49.97,82.61,319067
tsuenwan,tsuenwan,Tsuen Wan,HK,,Asia/Hong_Kong,22.37,114.11,318916
zinder,zinder,Zinder,NE,,Africa/Niamey,13.81,8.99,318874
saransk,saransk,Saransk,RU,,Europe/Moscow,54.18,45.17,318841
aldiwaniyah,aldiwaniyah,Al Diwaniyah,IQ,,Asia/Baghdad,31.99,44.93,318801
varna,varna,Varna,BG,,Europe/Sofia,43.22,27.91,318737
hafizabad,hafizabad,Hafizabad,PK,,Asia/Karachi,32.07,73.69,318621
marnelavallee,marnelavallee,Marne La Vallée,FR,,Europe/Paris,48.84,2.64,318325
palangkaraya,palangkaraya,Palangkaraya,ID,,Asia/Pontianak,-2.21,113.92,318247
damanhur,damanhur,Damanhur,EG,,Africa/Cairo,31.03,30.47,318207
chiniot,chiniot,Chiniot,PK,,Asia/Karachi,31.72,72.98,318165
popayan,popayan,Popayán,CO,,America/Bogota,2.44,-76.61,318059
reading,reading,Reading,GB,,Europe/London,51.46,-0.97,318014
geita,geita,Geita,TZ,,Africa/Dar_es_Salaam,-2.87,32.23,318006
taubate,taubate,Taubaté,BR,,America/Sao_Paulo,-23.03,-45.56,317915
constanta,constanta,Constanţa,RO,,Europe/Bucharest,44.18,28.63,317832
newdelhi,newdelhi,New Delhi,IN,,Asia/Kolkata,28.62,77.21,317797
thessaloniki,thessaloniki,Thessaloníki,GR,,Europe/Athens,40.64,22.93,317778
thies,thies,Thiès,SN,,Africa/Dakar,14.79,-16.93,317763
naha,naha,Naha,JP,,Asia/Tokyo,26.21,127.68,317625
riverside,riverside,Riverside,US,California,America/Los_Angeles,33.95,-117.4,317261
baicheng,baicheng,Baicheng,CN,Jilin,Asia/Shanghai,45.62,122.83,316970
chimbote,chimbote,Chimbote,PE,,America/Lima,-9.08,-78.59,316966
bari,bari,Bari,IT,,Europe/Rome,41.12,16.87,316491
barueri,barueri,Barueri,BR,,America/Sao_Paulo,-23.51,-46.88,316473
corpuschristi,corpuschristi,Corpus Christi,US,,America/Chicago,27.8,-97.4,316239
thrissur,thrissur,Thrissur,IN,,Asia/Kolkata,10.52,76.22,315957
cherepovets,cherepovets,Cherepovets,RU,,Europe/Moscow,59.13,37.9,315738
eloyalfaro,eloyalfaro,Eloy Alfaro,EC,Guayas,America/Guayaquil,-2.17,-79.84,315724
hamburgnord,hamburgnord,Hamburg-Nord,DE,,Europe/Berlin,53.59,9.98,315514
alkut,alkut,Al-Kut,IQ,,Asia/Baghdad,32.51,45.82,315162
muar,muar,Muar,MY,,Asia/Kuala_Lumpur,2.04,102.57,314776
sisli,sisli,Şişli,TR,,Europe/Istanbul,41.06,28.99,314684
varzeagrande,varzeagrande,Várzea Grande,BR,Mato Grosso,America/Cuiaba,-15.65,-56.13,314627
lexingtonfayette,lexingtonfayette,Lexington-Fayette,US,,America/New_York,38.05,-84.46,314488
maroua,maroua,Maroua,CM,,Africa/Douala,10.59,14.32,314122
kingstonuponhull,kingstonuponhull,Kingston upon Hull,GB,,Europe/London,53.74,-0.34,314018
preston,preston,Preston,GB,England,Europe/London,53.76,-2.7,313332
lianshan,lianshan,Lianshan,CN,Liaoning,Asia/Shanghai,40.76,120.85,313247
denizli,denizli,Denizli,TR,,Europe/Istanbul,37.77,29.09,313238
ikeja,ikeja,Ikeja,NG,,Africa/Lagos,6.6,3.34,313196
newcairo,newcairo,New Cairo,EG,,Africa/Cairo,30.03,31.47,313139
alqahirahaljadidah,alqahirahaljadidah,Al Qāhirah al Jadīdah,EG,,Africa/Cairo,30.04,31.44,313139
vitoria,vitoria,Vitória,BR,,America/Sao_Paulo,-20.32,-40.34,312656
palmira,palmira,Palmira,CO,,America/Bogota,3.54,-76.3,312519
vologda,vologda,Vologda,RU,,Europe/Moscow,59.22,39.88,312420
iligancity,iligancity,Iligan City,PH,,Asia/Manila,8.25,124.4,312323
maringa,maringa,Maringá,BR,,America/Sao_Paulo,-23.43,-51.94,311724
catania,catania,Catania,IT,,Europe/Rome,37.49,15.07,311584
jardimangela,jardimangela,Jardim Angela,BR,,America/Sao_Paulo,-23.72,-46.77,311432
nizamabad,nizamabad,Nizāmābād,IN,Telangana,Asia/Kolkata,18.67,78.1,311152
cincinnati,cincinnati,Cincinnati,US,,America/New_York,39.13,-84.51,311097
percut,percut,Percut,ID,,Asia/Jakarta,3.63,98.86,311063
coatzacoalcos,coatzacoalcos,Coatzacoalcos,MX,,America/Mexico_City,18.15,-94.44,310698
santaana,santaana,Santa Ana,US,,America/Los_Angeles,33.75,-117.87,310227
sariwonsi,sariwonsi,Sariwŏn-si,KP,,Asia/Pyongyang,38.51,125.76,310100
botshabelo,botshabelo,Botshabelo,ZA,,Africa/Johannesburg,-29.27,26.73,309714
butuan,butuan,Butuan,PH,,Asia/Manila,8.95,125.54,309709
shahriar,shahriar,Shahrīār,IR,,Asia/Tehran,35.66,51.06,309607
qods,qods,Qods,IR,,Asia/Tehran,35.72,51.11,309605
gialam,gialam,Gia Lâm,VN,,Asia/Bangkok,21.02,105.94,309353
kurgan,kurgan,Kurgan,RU,,Asia/Yekaterinburg,55.45,65.34,309285
tampico,tampico,Tampico,MX,,America/Monterrey,22.29,-97.88,309003
akowonjo,akowonjo,Akowonjo,NG,,Africa/Lagos,6.61,3.31,308900
cabuyao,cabuyao,Cabuyao,PH,,Asia/Manila,14.27,121.13,308745
tabora,tabora,Tabora,TZ,,Africa/Dar_es_Salaam,-5.02,32.83,308741
kasugai,kasugai,Kasugai,JP,,Asia/Tokyo,35.25,136.97,308681
annhon,annhon,An Nhơn,VN,,Asia/Ho_Chi_Minh,13.89,109.11,308396
alimosho,alimosho,Alimosho,NG,,Africa/Lagos,6.61,3.3,308290
ciudadbenitojuarez,ciudadbenitojuarez,Ciudad Benito Juárez,MX,,America/Monterrey,25.65,-100.1,308285
muenster,muenster,Münster,DE,North Rhine-Westphalia,Europe/Berlin,51.96,7.63,308258
mannheim,mannheim,Mannheim,DE,,Europe/Berlin,49.49,8.47,307960
karawang,karawang,Karawang,ID,,Asia/Jakarta,-6.31,107.32,307880
akita,akita,Akita,JP,,Asia/Tokyo,39.72,140.12,307672
suzano,suzano,Suzano,BR,,America/Sao_Paulo,-23.54,-46.31,307429
tumkur,tumkur,Tumkūr,IN,,Asia/Kolkata,13.34,77.1,307359
chinju,chinju,Chinju,KR,,Asia/Seoul,35.19,128.08,307242
parbhani,parbhani,Parbhani,IN,,Asia/Kolkata,19.27,76.77,307170
hisar,hisar,Hisar,IN,,Asia/Kolkata,29.15,75.72,307024
iksan,iksan,Iksan,KR,,Asia/Seoul,35.94,126.95,307000
firozabad,firozabad,Fīrozābād,IN,,Asia/Kolkata,27.15,78.4,306409
palmas,palmas,Palmas,BR,Tocantins,America/Araguaina,-10.17,-48.33,306296
vladikavkaz,vladikavkaz,Vladikavkaz,RU,,Europe/Moscow,43.04,44.67,306258
portdepaix,portdepaix,Port-de-Paix,HT,,America/Port-au-Prince,19.94,-72.83,306217
damietta,damietta,Damietta,EG,,Africa/Cairo,31.42,31.81,305920
posadas,posadas,Posadas,AR,,America/Argentina/Cordoba,-27.39,-55.92,305874
brakpan,brakpan,Brakpan,ZA,,Africa/Johannesburg,-26.24,28.37,305692
stockton,stockton,Stockton,US,California,America/Los_Angeles,37.96,-121.29,305658
yokkaichi,yokkaichi,Yokkaichi,JP,Mie,Asia/Tokyo,34.97,136.62,305424
kulti,kulti,Kulti,IN,,Asia/Kolkata,23.73,86.84,305405
tlahuac,tlahuac,Tláhuac,MX,,America/Mexico_City,19.29,-99.01,305076
sapele,sapele,Sapele,NG,,Africa/Lagos,5.89,5.68,305000
kashan,kashan,Kashan,IR,Isfahan,Asia/Tehran,33.98,51.43,304487
kashan_ir_isfahan,kashan_ir_isfahan,Kāshān,IR,Isfahan,Asia/Tehran,34,51.44,304487
pittsburgh,pittsburgh,Pittsburgh,US,,America/New_York,40.44,-80,304391
armenia,armenia,Armenia,CO,Quindio Department,America/Bogota,4.54,-75.67,304314
santacatarina,santacatarina,Santa Catarina,MX,Nuevo Leon,America/Monterrey,25.67,-100.46,304052
sumbawanga,sumbawanga,Sumbawanga,TZ,,Africa/Dar_es_Salaam,-7.97,31.62,303986
orel,orel,Orël,RU,,Europe/Moscow,52.97,36.08,303696
akashi,akashi,Akashi,JP,,Asia/Tokyo,34.66,135.01,303601
haibatrung,haibatrung,Hai Bà Trưng,VN,,Asia/Bangkok,21.01,105.85,303586
kurume,kurume,Kurume,JP,,Asia/Tokyo,33.32,130.52,303579
graz,graz,Graz,AT,,Europe/Vienna,47.07,15.44,303270
saintpaul,saintpaul,Saint Paul,US,Minnesota,America/Chicago,44.94,-93.09,303176
nghison,nghison,Nghi Sơn,VN,,Asia/Bangkok,19.33,105.82,302210
karnal,karnal,Karnāl,IN,,Asia/Kolkata,29.69,76.98,302140
changyi,changyi,Changyi,CN,Shandong,Asia/Shanghai,36.85,119.39,302072
ciudaddeleste,ciudaddeleste,Ciudad del Este,PY,,America/Asuncion,-25.5,-54.65,301815
rosetta,rosetta,Rosetta,EG,,Africa/Cairo,31.4,30.42,301795
barddhaman,barddhaman,Barddhamān,IN,,Asia/Kolkata,23.26,87.86,301725
toshima,toshima,Toshima,JP,,Asia/Tokyo,35.76,139.74,301599
kediri,kediri,Kediri,ID,East Java,Asia/Jakarta,-7.82,112.02,301424
solwezi,solwezi,Solwezi,ZM,,Africa/Lusaka,-12.17,26.39,301370
hamburgmitte,hamburgmitte,Hamburg-Mitte,DE,,Europe/Berlin,53.55,10.02,301231
augsburg,augsburg,Augsburg,DE,,Europe/Berlin,48.37,10.9,301105
southdublin,southdublin,South Dublin,IE,,Europe/Dublin,53.29,-6.34,301075
valladolid,valladolid,Valladolid,ES,,Europe/Madrid,41.66,-4.72,300618
miri,miri,Miri,MY,,Asia/Kuching,4.4,113.99,300543
xinyi,xinyi,Xinyi,CN,Jiangsu,Asia/Shanghai,34.38,118.35,300511
mardan,mardan,Mardan,PK,,Asia/Karachi,34.2,72.05,300424
surgut,surgut,Surgut,RU,Khanty-Mansia,Asia/Yekaterinburg,61.26,73.42,300367
swansea,swansea,Swansea,GB,,Europe/London,51.62,-3.94,300352
sanpablo,sanpablo,San Pablo,PH,Calabarzon,Asia/Manila,14.07,121.33,300166
newcastleupontyne,newcastleupontyne,Newcastle upon Tyne,GB,,Europe/London,54.97,-1.61,300125
gundupalaiyam,gundupalaiyam,Gundupālaiyam,IN,,Asia/Kolkata,11.94,79.8,300104
gatineau,gatineau,Gatineau,CA,,America/Toronto,45.48,-75.7,300045
yangshuo,yangshuo,Yangshuo,CN,,Asia/Shanghai,24.78,110.49,300000
binan,binan,Biñan,PH,,Asia/Manila,14.34,121.08,300000
malircantonment,malircantonment,Malir Cantonment,PK,,Asia/Karachi,24.94,67.21,300000
winejok,winejok,Winejok,SS,,Africa/Juba,9.01,27.57,300000
batikent,batikent,Batikent,TR,,Europe/Istanbul,39.97,32.73,300000
merida_ve,merida_ve,Mérida,VE,,America/Caracas,8.58,-71.17,300000
linqu,linqu,Linqu,CN,,Asia/Shanghai,36.52,118.54,299646
uruapan,uruapan,Uruapan,MX,Michoacan,America/Mexico_City,19.42,-102.06,299523
patan,patan,Pātan,NP,,Asia/Kathmandu,27.68,85.31,299283
fergana,fergana,Fergana,UZ,,Asia/Tashkent,40.38,71.78,299200
bahiablanca,bahiablanca,Bahía Blanca,AR,,America/Argentina/Buenos_Aires,-38.72,-62.27,299101
santol,santol,Santol,PH,Central Luzon,Asia/Manila,15.16,120.57,298976
kaolack,kaolack,Kaolack,SN,,Africa/Dakar,14.15,-16.07,298904
jember,jember,Jember,ID,,Asia/Jakarta,-8.17,113.7,298585
aomori,aomori,Aomori,JP,,Asia/Tokyo,40.82,140.73,298394
barasat,barasat,Bārāsat,IN,,Asia/Kolkata,22.72,88.48,298127
mulugu,mulugu,Mulugu,IN,,Asia/Kolkata,18.19,79.94,297671
biharsharif,biharsharif,Bihār Sharīf,IN,,Asia/Kolkata,25.2,85.52,297268
tegal,tegal,Tegal,ID,Central Java,Asia/Jakarta,-6.87,109.14,297173
grozny,grozny,Grozny,RU,,Europe/Moscow,43.31,45.69,297137
boma,boma,Boma,CD,,Africa/Kinshasa,-5.85,13.05,297009
bali,bali,Bāli,IN,West Bengal,Asia/Kolkata,22.65,88.34,296973
puer,puer,Pu'er,CN,Yunnan,Asia/Shanghai,22.79,100.97,296565
rampur,rampur,Rāmpur,IN,Uttar Pradesh,Asia/Kolkata,28.81,79.03,296418
darbhanga,darbhanga,Darbhanga,IN,,Asia/Kolkata,26.15,85.9,296039
panipat,panipat,Panipat,IN,,Asia/Kolkata,29.39,76.97,295970
mwene,mwene,Mwene,CD,,Africa/Lubumbashi,-9.82,22.87,295683
bialystok,bialystok,Białystok,PL,,Europe/Warsaw,53.13,23.16,295683
rufisque,rufisque,Rufisque,SN,,Africa/Dakar,14.72,-17.27,295459
murmansk,murmansk,Murmansk,RU,,Europe/Moscow,68.97,33.1,295374
tirupati,tirupati,Tirupati,IN,,Asia/Kolkata,13.64,79.42,295323
southendonsea,southendonsea,Southend-on-Sea,GB,,Europe/London,51.54,0.71,295310
lincoln,lincoln,Lincoln,US,Nebraska,America/Chicago,40.8,-96.67,294757
phuquoc,phuquoc,Phu Quoc,VN,An Giang,Asia/Ho_Chi_Minh,10.22,103.97,294419
baiyin,baiyin,Baiyin,CN,Gansu,Asia/Shanghai,36.55,104.17,294400
fukushima,fukushima,Fukushima,JP,Fukushima,Asia/Tokyo,37.75,140.47,294237
bergen,bergen,Bergen,NO,,Europe/Oslo,60.39,5.32,294029
greaternoida,greaternoida,Greater Noida,IN,,Asia/Kolkata,28.5,77.54,293908
noida,noida,Noida,IN,,Asia/Kolkata,28.58,77.33,293908
tambov,tambov,Tambov,RU,,Europe/Moscow,52.74,41.44,293661
vigo,vigo,Vigo,ES,,Europe/Madrid,42.23,-8.72,293642
aizawl,aizawl,Aizawl,IN,,Asia/Kolkata,23.73,92.72,293416
banjarbaru,banjarbaru,Banjarbaru,ID,,Asia/Makassar,-3.44,114.84,293332
thanhxuan,thanhxuan,Thanh Xuân,VN,,Asia/Bangkok,20.99,105.8,293292
alhufuf,alhufuf,Al Hufūf,SA,,Asia/Riyadh,25.36,49.59,293179
cholula,cholula,Cholula,MX,,America/Mexico_City,19.06,-98.3,292881
gandhinagar,gandhinagar,Gandhinagar,IN,Gujarat,Asia/Kolkata,23.22,72.68,292797
semey,semey,Semey,KZ,,Asia/Almaty,50.42,80.25,292780
caugiay,caugiay,Cầu Giấy,VN,,Asia/Bangkok,21.03,105.8,292536
dindigul,dindigul,Dindigul,IN,,Asia/Kolkata,10.37,77.98,292512
pontagrossa,pontagrossa,Ponta Grossa,BR,,America/Sao_Paulo,-25.09,-50.16,292177
gaozhou,gaozhou,Gaozhou,CN,Guangdong,Asia/Shanghai,21.92,110.86,292164
kamoke,kamoke,Kamoke,PK,,Asia/Karachi,31.98,74.22,291980
limeira,limeira,Limeira,BR,,America/Sao_Paulo,-22.56,-47.4,291869
thanjavur,thanjavur,Thanjavur,IN,,Asia/Kolkata,10.79,79.14,291067
kariega,kariega,Kariega,ZA,,Africa/Johannesburg,-33.76,25.4,291052
adiyaman,adiyaman,Adıyaman,TR,,Europe/Istanbul,37.76,38.28,290883
almubarraz,almubarraz,Al Mubarraz,SA,,Asia/Riyadh,25.41,49.59,290802
resistencia,resistencia,Resistencia,AR,,America/Argentina/Cordoba,-27.46,-58.99,290793
morioka,morioka,Morioka,JP,,Asia/Tokyo,39.7,141.15,290700
atyrau,atyrau,Atyrau,KZ,,Asia/Atyrau,47.1,51.88,290700
sector2,sector2,Sector 2,RO,,Europe/Bucharest,44.45,26.13,290507
xiuying,xiuying,Xiuying,CN,,Asia/Shanghai,20,110.29,290000
sancristobal,sancristobal,San Cristóbal,VE,,America/Caracas,7.77,-72.24,289852
cileungsir,cileungsir,Cileungsir,ID,West Java,Asia/Jakarta,-6.39,106.96,289833
karimnagar,karimnagar,Karīmnagar,IN,,Asia/Kolkata,18.44,79.13,289821
victoria_ca_britishcolumbia,victoria_ca_britishcolumbia,Victoria,CA,British Columbia,America/Vancouver,48.44,-123.35,289625
anchorage,anchorage,Anchorage,US,Alaska,America/Anchorage,61.22,-149.9,289600
dewas,dewas,Dewas,IN,,Asia/Kolkata,22.97,76.06,289550
batna,batna,Batna,DZ,,Africa/Algiers,35.56,6.17,289504
kaunas,kaunas,Kaunas,LT,,Europe/Vilnius,54.9,23.91,289380
sonipat,sonipat,Sonīpat,IN,,Asia/Kolkata,28.99,77.02,289333
machala,machala,Machala,EC,,America/Guayaquil,-3.26,-79.96,289141
wiesbaden,wiesbaden,Wiesbaden,DE,,Europe/Berlin,50.09,8.24,288850
meads,meads,Meads,US,,America/New_York,38.41,-82.71,288649
kabwe,kabwe,Kabwe,ZM,,Africa/Lusaka,-14.45,28.45,288598
sinuiju,sinuiju,Sinŭiju,KP,,Asia/Pyongyang,40.1,124.4,288112
meguro,meguro,Meguro,JP,,Asia/Tokyo,35.63,139.7,288088
sector4,sector4,Sector 4,RO,,Europe/Bucharest,44.38,26.12,287828
sumida,sumida,Sumida,JP,,Asia/Tokyo,35.73,139.82,287766
ibaraki,ibaraki,Ibaraki,JP,,Asia/Tokyo,34.82,135.57,287730
bacninh,bacninh,Bắc Ninh,VN,,Asia/Bangkok,21.19,106.08,287658
ichalkaranji,ichalkaranji,Ichalkaranji,IN,,Asia/Kolkata,16.69,74.46,287353
marienthal,marienthal,Marienthal,DE,,Europe/Berlin,53.57,10.08,287101
phumy,phumy,Phú Mỹ,VN,Ho Chi Minh City (HCMC),Asia/Ho_Chi_Minh,10.63,107.07,287055
ceilandia,ceilandia,Ceilândia,BR,,America/Sao_Paulo,-15.81,-48.13,287023
katowice,katowice,Katowice,PL,,Europe/Warsaw,50.26,19.02,286960
adapazari,adapazari,Adapazarı,TR,,Europe/Istanbul,40.78,30.4,286787
sultanbeyli,sultanbeyli,Sultanbeyli,TR,,Europe/Istanbul,40.96,29.27,286622
clujnapoca,clujnapoca,Cluj-Napoca,RO,,Europe/Bucharest,46.77,23.6,286598
gunpo,gunpo,Gunpo,KR,,Asia/Seoul,37.37,126.95,286485
songea,songea,Songea,TZ,,Africa/Dar_es_Salaam,-10.68,35.65,286285
butembo,butembo,Butembo,CD,,Africa/Lubumbashi,0.14,29.29,286242
tacna,tacna,Tacna,PE,,America/Lima,-18.01,-70.25,286240
tinshuiwai,tinshuiwai,Tin Shui Wai,HK,,Asia/Hong_Kong,22.46,114,286232
sumare,sumare,Sumaré,BR,,America/Sao_Paulo,-22.82,-47.27,286211
longxuyen,longxuyen,Long Xuyên,VN,,Asia/Ho_Chi_Minh,10.39,105.44,286140
savar,savar,Savar,BD,,Asia/Dhaka,23.85,90.25,286008
bathinda,bathinda,Bathinda,IN,,Asia/Kolkata,30.21,74.94,285788
henderson,henderson,Henderson,US,Nevada,America/Los_Angeles,36.04,-114.98,285667
jalna,jalna,Jālna,IN,,Asia/Kolkata,19.84,75.89,285577
sekondi,sekondi,Sekondi,GH,,Africa/Accra,4.93,-1.71,285506
kyengera,kyengera,Kyengera,UG,,Africa/Kampala,0.3,32.5,285400
greensboro,greensboro,Greensboro,US,North Carolina,America/New_York,36.07,-79.79,285342
haifa,haifa,Haifa,IL,,Asia/Jerusalem,32.81,35,285316
arhus,arhus,Århus,DK,,Europe/Copenhagen,56.16,10.21,285273
viamao,viamao,Viamão,BR,,America/Sao_Paulo,-30.08,-51.02,285269
dengzhou,dengzhou,Dengzhou,CN,Henan,Asia/Shanghai,32.68,112.09,285032
artux,artux,Artux,CN,,Asia/Urumqi,39.71,76.18,285000
chuncheon,chuncheon,Chuncheon,KR,,Asia/Seoul,37.87,127.73,284855
altobarinas,altobarinas,Alto Barinas,VE,,America/Caracas,8.59,-70.23,284289
mbour,mbour,Mbour,SN,,Africa/Dakar,14.42,-16.96,284189
brighton,brighton,Brighton,GB,,Europe/London,50.83,-0.14,283870
karlsruhe,karlsruhe,Karlsruhe,DE,,Europe/Berlin,49.01,8.4,283799
portmoresby,portmoresby,Port Moresby,PG,,Pacific/Port_Moresby,-9.48,147.15,283733
santamaria,santamaria,Santa Maria,BR,Rio Grande do Sul,America/Sao_Paulo,-29.68,-53.81,283677
minya,minya,Minya,EG,,Africa/Cairo,28.09,30.76,283605
plano,plano,Plano,US,Texas,America/Chicago,33.02,-96.7,283558
ichihara,ichihara,Ichihara,JP,,Asia/Tokyo,35.52,140.08,283531
qibao,qibao,Qibao,CN,,Asia/Shanghai,31.15,121.36,283352
kirarisulemannagar,kirarisulemannagar,Kirāri Sulemānnagar,IN,,Asia/Kolkata,28.7,77.06,283211
cainta,cainta,Cainta,PH,,Asia/Manila,14.58,121.12,283172
satna,satna,Satna,IN,,Asia/Kolkata,24.58,80.83,282977
geelong,geelong,Geelong,AU,,Australia/Melbourne,-38.15,144.36,282809
chernihiv,chernihiv,Chernihiv,UA,,Europe/Kyiv,51.51,31.29,282747
xinyuan,xinyuan,Xinyuan,CN,Xinjiang,Asia/Urumqi,43.43,83.25,282718
bavi,bavi,Ba Vì,VN,,Asia/Bangkok,21.08,105.38,282600
valparaiso,valparaiso,Valparaíso,CL,,America/Santiago,-33.04,-71.63,282448
ica,ica,Ica,PE,,America/Lima,-14.08,-75.73,282407
purnia,purnia,Purnia,IN,,Asia/Kolkata,25.78,87.47,282248
newark,newark,Newark,US,New Jersey,America/New_York,40.74,-74.17,281944
itaguei,itaguei,Itagüí,CO,,America/Bogota,6.18,-75.6,281853
nicolasromero,nicolasromero,Nicolás Romero,MX,Mexico,America/Mexico_City,19.64,-99.31,281799
